"Type","Name","FullName","RelativePath","Parent","Extension","SizeBytes","Attributes","CreationTimeUtc","LastWriteTimeUtc","HashSHA256"
"File","164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott",".PDF","593503","525344","9/8/2025 9:49:00 AM","2/26/2023 12:43:12 AM",""
"File","164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","Examples\IP Law\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott",".PDF","164209","525344","9/8/2025 9:49:00 AM","2/26/2023 12:43:12 AM",""
"File","CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","Examples\IP Law\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\IP Law\Responses to Office Actions\Wes McDermott",".pdf","955190","525344","9/8/2025 9:49:00 AM","2/26/2023 12:43:12 AM",""
"File","164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","Examples\Responses to Office Actions\Wes McDermott\164382_16677709_12-07-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott",".PDF","593503","525344","9/8/2025 9:48:18 AM","9/12/2023 8:17:07 AM",""
"File","164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","Examples\Responses to Office Actions\Wes McDermott\164382_16761404_10-03-2022_REM.PDF","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott",".PDF","164209","525344","9/8/2025 9:48:18 AM","9/12/2023 8:17:07 AM",""
"File","CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","Examples\Responses to Office Actions\Wes McDermott\CA2896723-Response-20220805.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Examples\Responses to Office Actions\Wes McDermott",".pdf","955190","525344","9/8/2025 9:48:18 AM","9/12/2023 8:17:07 AM",""
"File","Faber on Mechanics of Patent Claim Drafting (Seventh Edition).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Faber on Mechanics of Patent Claim Drafting (Seventh Edition).pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Faber on Mechanics of Patent Claim Drafting (Seventh Edition).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition",".pdf","50099203","525344","9/8/2025 9:50:01 AM","9/11/2023 6:18:45 PM",""
"File","About the Author.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\About the Author.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\About the Author.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","628979","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Appendix A - Claim-Drafting Principles and Practice in Claim-Drafting Techniques.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix A - Claim-Drafting Principles and Practice in Claim-Drafting Techniques.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix A - Claim-Drafting Principles and Practice in Claim-Drafting Techniques.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","34312481","525344","9/8/2025 9:50:01 AM","9/11/2023 6:18:45 PM",""
"File","Appendix C1 - Primary Sources Patent Office Examples Abstract Ideas.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C1 - Primary Sources Patent Office Examples Abstract Ideas.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C1 - Primary Sources Patent Office Examples Abstract Ideas.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","8515489","525344","9/8/2025 9:50:01 AM","9/11/2023 6:18:45 PM",""
"File","Appendix C2 - Primary Sources July 2015 Update Subject Matter Eligibility.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C2 - Primary Sources July 2015 Update Subject Matter Eligibility.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix C2 - Primary Sources July 2015 Update Subject Matter Eligibility.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","1791721","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Appendix D - Glossary and Index of Patent Terms.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix D - Glossary and Index of Patent Terms.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Appendix D - Glossary and Index of Patent Terms.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","772043","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 1 - Statutory Provisions—Some Basic Principles.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 1 - Statutory Provisions—Some Basic Principles.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 1 - Statutory Provisions—Some Basic Principles.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","1447241","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 10 - Thoughts on Writing a Claim.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 10 - Thoughts on Writing a Claim.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 10 - Thoughts on Writing a Claim.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","957718","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 2 - Claim Forms and Formats in General.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 2 - Claim Forms and Formats in General.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 2 - Claim Forms and Formats in General.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","1153702","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 3 - Apparatus or Machine Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 3 - Apparatus or Machine Claims.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 3 - Apparatus or Machine Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","2186795","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 4 - Method or Process Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 4 - Method or Process Claims.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 4 - Method or Process Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","770878","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 5 - Other Types of Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 5 - Other Types of Claims.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 5 - Other Types of Claims.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","753697","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 6 - Composition of Matter Claims—Chemical Cases.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 6 - Composition of Matter Claims—Chemical Cases.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 6 - Composition of Matter Claims—Chemical Cases.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","1026846","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 7 - Claims of Varying Scope.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 7 - Claims of Varying Scope.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 7 - Claims of Varying Scope.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","686069","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 8 - Nonart Rejections.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 8 - Nonart Rejections.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 8 - Nonart Rejections.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","805328","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Chapter 9 - Claiming Biotechnology Inventions.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 9 - Claiming Biotechnology Inventions.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Chapter 9 - Claiming Biotechnology Inventions.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","880177","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Dedication.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Dedication.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Dedication.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","599959","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Front Matter.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Front Matter.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Front Matter.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","662896","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","In Memoriam - Robert C. Faber.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\In Memoriam - Robert C. Faber.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\In Memoriam - Robert C. Faber.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","618093","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Index.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","722263","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Introduction.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Introduction.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Introduction.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","626165","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Preface.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Preface.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Preface.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","600681","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Table of Authorities.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Authorities.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Authorities.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","870523","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Table of Chapters.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Chapters.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Chapters.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","599237","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Table of Contents.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Contents.pdf","Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Contents.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","665420","525344","9/8/2025 9:48:18 AM","9/11/2023 6:18:45 PM",""
"File","Flow Chart of USPTO Proceedings.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Flow Chart of USPTO Proceedings.pdf","Flow Chart of USPTO Proceedings.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library",".pdf","214907","525344","9/8/2025 9:48:02 AM","5/29/2025 2:00:32 AM",""
"File","358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1880402","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1010528","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1004903","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","809308","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","586558","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","670924","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","643547","525344","9/8/2025 9:48:18 AM","10/16/2023 7:39:43 AM",""
"File","PLI Fundamentals of Patent Litigation 2022.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\PLI Fundamentals of Patent Litigation 2022.pdf","Fundamentals of Patent Litigation\2022\Document\PLI Fundamentals of Patent Litigation 2022.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document",".pdf","9405214","525344","9/8/2025 9:50:01 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2035080","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2492828","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","798197","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 4 - Section 337 Investigations (December 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 4 - Section 337 Investigations (December 2021).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 4 - Section 337 Investigations (December 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2257709","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","833090","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","973655","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","786113","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","3253568","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Faculty Bios.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Faculty Bios.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Faculty Bios.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","757875","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Front Matter.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Front Matter.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Front Matter.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","587417","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Index.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Index.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Index.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","734134","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
"File","Table of Contents.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections\Table of Contents.pdf","Fundamentals of Patent Litigation\2022\Document\Sections\Table of Contents.pdf","C:\Users\WorkstationAdmin\OneDrive\Documents\Library\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","689622","525344","9/8/2025 9:49:00 AM","9/11/2023 6:18:20 PM",""
