"Type","Name","FullName","RelativePath","Parent","Extension","SizeBytes","Attributes","CreationTimeUtc","LastWriteTimeUtc","HashSHA256"
"File","Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","722263","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","Introduction.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Introduction.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Introduction.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","626165","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","Preface.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Preface.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Preface.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","600681","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","Table of Authorities.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Authorities.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Authorities.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","870523","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","Table of Chapters.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Chapters.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Chapters.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","599237","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","Table of Contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Contents.pdf","IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections\Table of Contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Faber on Mechanics of Patent Claim Drafting\Seventh Edition\Sections",".pdf","665420","525344","9/11/2023 6:18:45 PM","9/11/2023 6:18:45 PM",""
"File","358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter01_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1880402","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter02_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1010528","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Chapter03_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","1004903","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FacultyBios_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","809308","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_FM_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","586558","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_Index_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","670924","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections\358724_TOC_Funds_Copyright_Law_Data_Era_2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Copyright Law in the Data Era\2023\Sections",".pdf","643547","525344","10/16/2023 7:39:43 AM","10/16/2023 7:39:43 AM",""
"File","PLI Fundamentals of Patent Litigation 2022.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\PLI Fundamentals of Patent Litigation 2022.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\PLI Fundamentals of Patent Litigation 2022.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document",".pdf","9405214","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 1 -  A Crash Course on Patent Prosecution for Patent Litigators—Overview of the AIA for Litigators.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2035080","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 2 - Anatomy and Timeline for a District Court Patent Infringement Case (February 24, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2492828","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 3 - The Marksman Process - Updated for 2022 (Updated December 10, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","798197","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 4 - Section 337 Investigations (December 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 4 - Section 337 Investigations (December 2021).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 4 - Section 337 Investigations (December 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","2257709","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 5 - Recent Developments in Post-Grant Proceedings (November 29, 2021).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","833090","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 7 - Idenix Pharmaceuticals LLC v Gilead Sciences Inc, No 18-1691 (Fed Cir 2019).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","973655","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 8 - Berkheimer v HP INC, No 17-1437 (Fed Cir 2018).pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","786113","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Chapter 9 - Vishal C Gupta, Ethical Considerations of Patent Litigation.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","3253568","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Faculty Bios.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Faculty Bios.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Faculty Bios.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","757875","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Front Matter.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Front Matter.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Front Matter.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","587417","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Index.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Index.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","734134","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Table of Contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Table of Contents.pdf","IP Law\Fundamentals of Patent Litigation\2022\Document\Sections\Table of Contents.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Document\Sections",".pdf","689622","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","PLI Fundamentals of Patent Litigation 2022 — Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\PLI Fundamentals of Patent Litigation 2022 — Transcript.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\PLI Fundamentals of Patent Litigation 2022 — Transcript.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript",".pdf","709199","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","A Crash Course on Patent Prosecution for Patent Litigators.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\A Crash Course on Patent Prosecution for Patent Litigators.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\A Crash Course on Patent Prosecution for Patent Litigators.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","90716","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Anatomy and Timeline for a District Court Patent Infringement Case.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Anatomy and Timeline for a District Court Patent Infringement Case.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Anatomy and Timeline for a District Court Patent Infringement Case.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","102381","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Ethical Considerations in Patent Litigation.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Ethical Considerations in Patent Litigation.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Ethical Considerations in Patent Litigation.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","87021","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Markman Hearings — What Does Your Patent Mean.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Markman Hearings — What Does Your Patent Mean.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Markman Hearings — What Does Your Patent Mean.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","105109","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Now for Something Different — Enforcing Patents at the ITC.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Now for Something Different — Enforcing Patents at the ITC.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Now for Something Different — Enforcing Patents at the ITC.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","95577","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Opening Remarks.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Opening Remarks.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Opening Remarks.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","45167","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Strategic Use of Inter Partes Review and Other Proceedings at the Patent Office to Challenge Validity.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Strategic Use of Inter Partes Review and Other Proceedings at the Patent Office to Challenge Validity.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\Strategic Use of Inter Partes Review and Other Proceedings at the Patent Office to Challenge Validity.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","101307","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","The In‐House Perspective — Managing Patent Litigations and the Development of Patent Portfolios.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\The In‐House Perspective — Managing Patent Litigations and the Development of Patent Portfolios.pdf","IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections\The In‐House Perspective — Managing Patent Litigations and the Development of Patent Portfolios.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2022\Transcript\Sections",".pdf","108648","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","PLI Fundamentals of Patent Litigation 2023 Certificate of Completion.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PLI Fundamentals of Patent Litigation 2023 Certificate of Completion.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PLI Fundamentals of Patent Litigation 2023 Certificate of Completion.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents",".pdf","86358","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","PLI Fundamentals of Patent Litigation 2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PLI Fundamentals of Patent Litigation 2023.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PLI Fundamentals of Patent Litigation 2023.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents",".pdf","8342035","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","Fundamentals of Patent Litigation 2023 - PowerPoint Slides.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Fundamentals of Patent Litigation 2023 - PowerPoint Slides.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Fundamentals of Patent Litigation 2023 - PowerPoint Slides.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides",".pdf","6132307","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_0845_138555_Lord.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_0845_138555_Lord.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_0845_138555_Lord.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","1439690","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_0945_138556_Molenda.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_0945_138556_Molenda.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_0945_138556_Molenda.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","954469","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_1055_138558_Rycroft.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1055_138558_Rycroft.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1055_138558_Rycroft.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","1494655","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_1255_138560_Hnath.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1255_138560_Hnath.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1255_138560_Hnath.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","1312994","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_1355_138561_RaymondYoung.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1355_138561_RaymondYoung.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1355_138561_RaymondYoung.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","609967","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","02-22-2023_1610_138564_Wallace_R1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1610_138564_Wallace_R1.pdf","IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations\02-22-2023_1610_138564_Wallace_R1.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Fundamentals of Patent Litigation\2023\Documents\PowerPoint Slides\Presentations",".pdf","1566247","525344","9/11/2023 6:18:20 PM","9/11/2023 6:18:20 PM",""
"File","305848_Chapter01_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections\305848_Chapter01_Health_Care_Tech_2021.pdf","IP Law\Health Care Technology\2021\Sections\305848_Chapter01_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections",".pdf","816464","525344","10/16/2023 7:31:45 AM","10/16/2023 7:31:45 AM",""
"File","305848_Chapter02_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections\305848_Chapter02_Health_Care_Tech_2021.pdf","IP Law\Health Care Technology\2021\Sections\305848_Chapter02_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections",".pdf","1326896","525344","10/16/2023 7:31:45 AM","10/16/2023 7:31:45 AM",""
"File","305848_Chapter03_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections\305848_Chapter03_Health_Care_Tech_2021.pdf","IP Law\Health Care Technology\2021\Sections\305848_Chapter03_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections",".pdf","801239","525344","10/16/2023 7:31:45 AM","10/16/2023 7:31:45 AM",""
"File","305848_Chapter04_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections\305848_Chapter04_Health_Care_Tech_2021.pdf","IP Law\Health Care Technology\2021\Sections\305848_Chapter04_Health_Care_Tech_2021.pdf","C:\Users\WorkstationAdmin\iCloudDrive\Documents\Library\IP Law\Health Care Technology\2021\Sections",".pdf","1100315","525344","10/16/2023 7:31:45 AM","10/16/2023 7:31:45 AM",""
